nohup: ignoring input
Parameter Count: 40483149
Training with 22232 image pairs
/home/zexin/anaconda3/envs/raft/lib/python3.7/site-packages/torch/optim/lr_scheduler.py:123: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
[  6700,  0.0002485]     0.6647,     0.8555,     0.8954,     4.0699, 
[  6800,  0.0002483]     0.6607,     0.8504,     0.8926,     4.4084, 
[  6900,  0.0002480]     0.6402,     0.8421,     0.8853,     4.5743, 
[  7000,  0.0002478]     0.6627,     0.8527,     0.8934,     4.4376, 
[  7100,  0.0002476]     0.6704,     0.8574,     0.8981,     4.0990, 
[  7200,  0.0002474]     0.6763,     0.8621,     0.9000,     3.8541, 
[  7300,  0.0002472]     0.6718,     0.8619,     0.9013,     3.7895, 
[  7400,  0.0002469]     0.6665,     0.8514,     0.8916,     4.1639, 
[  7500,  0.0002467]     0.6561,     0.8473,     0.8876,     4.5244, 
[  7600,  0.0002465]     0.6601,     0.8569,     0.8988,     3.8408, 
[  7700,  0.0002463]     0.6599,     0.8522,     0.8918,     4.6366, 
[  7800,  0.0002461]     0.6743,     0.8572,     0.8937,     4.5761, 
[  7900,  0.0002458]     0.6860,     0.8642,     0.9011,     4.0394, 
[  8000,  0.0002456]     0.6774,     0.8594,     0.8969,     4.1625, 
[  8100,  0.0002454]     0.6896,     0.8685,     0.9050,     3.9595, 
[  8200,  0.0002452]     0.6914,     0.8664,     0.9056,     4.0600, 
[  8300,  0.0002450]     0.6792,     0.8705,     0.9080,     3.6227, 
[  8400,  0.0002448]     0.6869,     0.8708,     0.9086,     3.6810, 
[  8500,  0.0002445]     0.7072,     0.8790,     0.9139,     3.3340, 
[  8600,  0.0002443]     0.6913,     0.8676,     0.9043,     4.2347, 
[  8700,  0.0002441]     0.6840,     0.8658,     0.9027,     3.7497, 
[  8800,  0.0002439]     0.6853,     0.8689,     0.9055,     3.8111, 
[  8900,  0.0002437]     0.6889,     0.8700,     0.9073,     3.6979, 
[  9000,  0.0002434]     0.6830,     0.8682,     0.9050,     3.6782, 
[  9100,  0.0002432]     0.6881,     0.8688,     0.9059,     3.7909, 
[  9200,  0.0002430]     0.6854,     0.8667,     0.9040,     4.0014, 
[  9300,  0.0002428]     0.6959,     0.8767,     0.9118,     3.4748, 
[  9400,  0.0002426]     0.7000,     0.8749,     0.9090,     3.8134, 
[  9500,  0.0002423]     0.6959,     0.8740,     0.9091,     3.6470, 
[  9600,  0.0002421]     0.6900,     0.8730,     0.9095,     3.4776, 
[  9700,  0.0002419]     0.7020,     0.8781,     0.9119,     3.6727, 
[  9800,  0.0002417]     0.7023,     0.8749,     0.9090,     3.8266, 
[  9900,  0.0002415]     0.6970,     0.8699,     0.9061,     3.7587, 
[ 10000,  0.0002412]     0.7114,     0.8816,     0.9159,     3.4525, 
Validation Chairs EPE: 2.165929
[ 10100,  0.0002410]     0.7208,     0.8869,     0.9195,     3.4125, 
[ 10200,  0.0002408]     0.6965,     0.8754,     0.9101,     3.8716, 
[ 10300,  0.0002406]     0.7030,     0.8765,     0.9102,     3.5942, 
[ 10400,  0.0002404]     0.7067,     0.8766,     0.9094,     3.7272, 
[ 10500,  0.0002402]     0.6991,     0.8716,     0.9078,     3.6756, 
[ 10600,  0.0002399]     0.7151,     0.8827,     0.9159,     3.5598, 
[ 10700,  0.0002397]     0.7141,     0.8820,     0.9154,     3.4786, 
[ 10800,  0.0002395]     0.7048,     0.8773,     0.9113,     3.3354, 
[ 10900,  0.0002393]     0.6859,     0.8696,     0.9081,     3.6878, 
[ 11000,  0.0002391]     0.6954,     0.8737,     0.9084,     3.9089, 
[ 11100,  0.0002388]     0.7079,     0.8778,     0.9114,     3.6193, 
[ 11200,  0.0002386]     0.7095,     0.8796,     0.9138,     3.4701, 
[ 11300,  0.0002384]     0.7125,     0.8777,     0.9109,     3.5667, 
[ 11400,  0.0002382]     0.7064,     0.8787,     0.9117,     3.7980, 
[ 11500,  0.0002380]     0.7045,     0.8743,     0.9090,     3.6981, 
[ 11600,  0.0002377]     0.7065,     0.8776,     0.9127,     3.6199, 
[ 11700,  0.0002375]     0.7028,     0.8783,     0.9132,     3.3494, 
[ 11800,  0.0002373]     0.7219,     0.8870,     0.9186,     3.2261, 
[ 11900,  0.0002371]     0.7093,     0.8818,     0.9145,     3.5043, 
[ 12000,  0.0002369]     0.7148,     0.8790,     0.9106,     3.7232, 
[ 12100,  0.0002366]     0.7117,     0.8823,     0.9158,     3.5412, 
[ 12200,  0.0002364]     0.7167,     0.8891,     0.9217,     3.1208, 
[ 12300,  0.0002362]     0.7295,     0.8931,     0.9236,     3.0063, 
[ 12400,  0.0002360]     0.7206,     0.8853,     0.9166,     3.2910, 
[ 12500,  0.0002358]     0.7183,     0.8839,     0.9173,     3.3898, 
[ 12600,  0.0002355]     0.7076,     0.8816,     0.9151,     3.6282, 
[ 12700,  0.0002353]     0.7249,     0.8904,     0.9211,     3.2308, 
[ 12800,  0.0002351]     0.7281,     0.8917,     0.9232,     3.3330, 
[ 12900,  0.0002349]     0.7280,     0.8875,     0.9189,     3.6510, 
[ 13000,  0.0002347]     0.7255,     0.8920,     0.9237,     3.0408, 
[ 13100,  0.0002345]     0.7138,     0.8835,     0.9161,     3.2109, 
[ 13200,  0.0002342]     0.7194,     0.8859,     0.9177,     3.4267, 
[ 13300,  0.0002340]     0.7356,     0.8946,     0.9245,     3.1534, 
[ 13400,  0.0002338]     0.7352,     0.8966,     0.9262,     2.9877, 
[ 13500,  0.0002336]     0.7234,     0.8846,     0.9155,     3.2882, 
[ 13600,  0.0002334]     0.7228,     0.8853,     0.9162,     3.6557, 
[ 13700,  0.0002331]     0.7276,     0.8923,     0.9221,     3.1747, 
[ 13800,  0.0002329]     0.7186,     0.8862,     0.9176,     3.4508, 
[ 13900,  0.0002327]     0.7366,     0.8960,     0.9246,     3.2538, 
[ 14000,  0.0002325]     0.7223,     0.8914,     0.9224,     2.8900, 
[ 14100,  0.0002323]     0.7426,     0.8988,     0.9278,     3.1828, 
[ 14200,  0.0002320]     0.7261,     0.8919,     0.9223,     3.1937, 
[ 14300,  0.0002318]     0.7307,     0.8913,     0.9215,     3.1303, 
[ 14400,  0.0002316]     0.7265,     0.8891,     0.9199,     3.2897, 
[ 14500,  0.0002314]     0.7374,     0.8956,     0.9258,     3.0819, 
[ 14600,  0.0002312]     0.7332,     0.8939,     0.9246,     3.1658, 
[ 14700,  0.0002309]     0.7336,     0.8949,     0.9246,     3.2674, 
[ 14800,  0.0002307]     0.7256,     0.8912,     0.9226,     3.0381, 
[ 14900,  0.0002305]     0.7359,     0.8939,     0.9233,     3.0708, 
[ 15000,  0.0002303]     0.7385,     0.8979,     0.9274,     2.8802, 
Validation Chairs EPE: 1.914011
[ 15100,  0.0002301]     0.7296,     0.8940,     0.9233,     3.2034, 
[ 15200,  0.0002299]     0.7290,     0.8972,     0.9260,     3.1058, 
[ 15300,  0.0002296]     0.7398,     0.8966,     0.9245,     3.6953, 
[ 15400,  0.0002294]     0.7290,     0.8922,     0.9228,     3.3241, 
[ 15500,  0.0002292]     0.7465,     0.8992,     0.9271,     3.1872, 
[ 15600,  0.0002290]     0.7259,     0.8897,     0.9197,     3.5815, 
[ 15700,  0.0002288]     0.7300,     0.8897,     0.9208,     3.2040, 
[ 15800,  0.0002285]     0.7397,     0.8977,     0.9279,     3.0148, 
[ 15900,  0.0002283]     0.7397,     0.8920,     0.9202,     3.7254, 
[ 16000,  0.0002281]     0.7368,     0.8931,     0.9225,     3.4332, 
[ 16100,  0.0002279]     0.7417,     0.8944,     0.9242,     3.2651, 
[ 16200,  0.0002277]     0.7378,     0.8981,     0.9279,     2.8370, 
[ 16300,  0.0002274]     0.7455,     0.8946,     0.9234,     3.3043, 
[ 16400,  0.0002272]     0.7364,     0.8968,     0.9263,     2.8877, 
[ 16500,  0.0002270]     0.7280,     0.8903,     0.9214,     3.0928, 
[ 16600,  0.0002268]     0.7507,     0.8985,     0.9260,     2.8141, 
[ 16700,  0.0002266]     0.7422,     0.8976,     0.9249,     3.0544, 
[ 16800,  0.0002263]     0.7386,     0.9006,     0.9291,     2.9702, 
[ 16900,  0.0002261]     0.7438,     0.9004,     0.9290,     2.9146, 
[ 17000,  0.0002259]     0.7429,     0.9002,     0.9289,     3.0363, 
[ 17100,  0.0002257]     0.7365,     0.8958,     0.9248,     3.2395, 
[ 17200,  0.0002255]     0.7457,     0.9040,     0.9323,     2.7088, 
[ 17300,  0.0002253]     0.7586,     0.9072,     0.9358,     2.6071, 
[ 17400,  0.0002250]     0.7497,     0.9022,     0.9300,     2.7284, 
[ 17500,  0.0002248]     0.7527,     0.9041,     0.9305,     2.7765, 
[ 17600,  0.0002246]     0.7332,     0.8955,     0.9254,     3.1193, 
[ 17700,  0.0002244]     0.7462,     0.9010,     0.9296,     2.7314, 
[ 17800,  0.0002242]     0.7285,     0.8963,     0.9259,     2.8576, 
[ 17900,  0.0002239]     0.7447,     0.9056,     0.9326,     2.8074, 
[ 18000,  0.0002237]     0.7384,     0.8950,     0.9259,     3.0046, 
[ 18100,  0.0002235]     0.7400,     0.8926,     0.9219,     3.1693, 
[ 18200,  0.0002233]     0.7524,     0.9072,     0.9332,     2.6058, 
[ 18300,  0.0002231]     0.7539,     0.9040,     0.9301,     3.0215, 
[ 18400,  0.0002228]     0.7471,     0.9016,     0.9293,     2.8452, 
[ 18500,  0.0002226]     0.7566,     0.9038,     0.9304,     2.7609, 
[ 18600,  0.0002224]     0.7508,     0.8999,     0.9279,     3.0256, 
[ 18700,  0.0002222]     0.7534,     0.9069,     0.9337,     2.8982, 
[ 18800,  0.0002220]     0.7547,     0.9021,     0.9290,     2.8449, 
[ 18900,  0.0002217]     0.7465,     0.8989,     0.9267,     3.0882, 
[ 19000,  0.0002215]     0.7593,     0.9036,     0.9304,     3.0035, 
[ 19100,  0.0002213]     0.7559,     0.9055,     0.9334,     2.6805, 
