nohup: ignoring input
Parameter Count: 5261058
Training with 22232 image pairs
[   100,  0.0000140]     0.1859,     0.3495,     0.4469,    14.4074, 
[   200,  0.0000180]     0.2017,     0.3530,     0.4414,    15.2580, 
[   300,  0.0000220]     0.1912,     0.3411,     0.4392,    15.4175, 
[   400,  0.0000259]     0.1647,     0.3366,     0.4354,    14.9627, 
[   500,  0.0000299]     0.1052,     0.3087,     0.4316,    14.0151, 
[   600,  0.0000339]     0.0618,     0.2347,     0.3667,    14.7056, 
[   700,  0.0000379]     0.0676,     0.2498,     0.3868,    14.3862, 
[   800,  0.0000419]     0.0813,     0.2549,     0.3840,    14.2481, 
[   900,  0.0000459]     0.0756,     0.2641,     0.4017,    13.0724, 
[  1000,  0.0000499]     0.0854,     0.2878,     0.4183,    13.2525, 
[  1100,  0.0000539]     0.0708,     0.2697,     0.4113,    13.3756, 
[  1200,  0.0000579]     0.0928,     0.3015,     0.4374,    12.4782, 
[  1300,  0.0000619]     0.1087,     0.3161,     0.4536,    12.6445, 
[  1400,  0.0000659]     0.1122,     0.3069,     0.4494,    12.4284, 
[  1500,  0.0000699]     0.0999,     0.3006,     0.4319,    13.3112, 
[  1600,  0.0000739]     0.0966,     0.3018,     0.4451,    12.7250, 
[  1700,  0.0000779]     0.0896,     0.3070,     0.4539,    12.4200, 
[  1800,  0.0000819]     0.0986,     0.3217,     0.4691,    12.1796, 
[  1900,  0.0000859]     0.0981,     0.3007,     0.4424,    12.7978, 
[  2000,  0.0000899]     0.0918,     0.3173,     0.4734,    12.6930, 
[  2100,  0.0000939]     0.1209,     0.3512,     0.4957,    11.4035, 
[  2200,  0.0000979]     0.1266,     0.3430,     0.4845,    12.5061, 
[  2300,  0.0001019]     0.1229,     0.3505,     0.5009,    11.5566, 
[  2400,  0.0001059]     0.1148,     0.3341,     0.4914,    11.8133, 
[  2500,  0.0001099]     0.1169,     0.3506,     0.5104,    11.7130, 
[  2600,  0.0001139]     0.1162,     0.3438,     0.5023,    11.3178, 
[  2700,  0.0001179]     0.1235,     0.3604,     0.5081,    11.4509, 
[  2800,  0.0001219]     0.1045,     0.3323,     0.4902,    12.0804, 
[  2900,  0.0001259]     0.1062,     0.3323,     0.4866,    12.2873, 
[  3000,  0.0001299]     0.1334,     0.3676,     0.5240,    11.2685, 
[  3100,  0.0001339]     0.1382,     0.3884,     0.5427,    10.7962, 
[  3200,  0.0001379]     0.1244,     0.3539,     0.5044,    11.4824, 
[  3300,  0.0001419]     0.1269,     0.3614,     0.5093,    10.6676, 
[  3400,  0.0001459]     0.1508,     0.4154,     0.5734,    10.0534, 
[  3500,  0.0001499]     0.1287,     0.3682,     0.5258,    11.0269, 
[  3600,  0.0001539]     0.1503,     0.3963,     0.5570,    10.6663, 
[  3700,  0.0001579]     0.1597,     0.4048,     0.5571,    10.4891, 
[  3800,  0.0001619]     0.1453,     0.4006,     0.5563,    10.7409, 
[  3900,  0.0001659]     0.1728,     0.4381,     0.5884,    10.2111, 
[  4000,  0.0001699]     0.1654,     0.4200,     0.5767,    10.3173, 
[  4100,  0.0001739]     0.1764,     0.4349,     0.5854,    10.2582, 
[  4200,  0.0001778]     0.1788,     0.4643,     0.6121,     9.8978, 
[  4300,  0.0001818]     0.1864,     0.4739,     0.6175,     9.4488, 
[  4400,  0.0001858]     0.2156,     0.5179,     0.6612,     8.1228, 
[  4500,  0.0001898]     0.1909,     0.4913,     0.6374,     9.6184, 
[  4600,  0.0001938]     0.2196,     0.5164,     0.6506,     9.1172, 
[  4700,  0.0001978]     0.2321,     0.5567,     0.6890,     8.2449, 
[  4800,  0.0002018]     0.2531,     0.5497,     0.6810,     8.0941, 
[  4900,  0.0002058]     0.2340,     0.5363,     0.6645,     8.9379, 
[  5000,  0.0002098]     0.2756,     0.5814,     0.7007,     7.7322, 
Validation Chairs EPE: 20.830605
[  5100,  0.0002138]     0.2300,     0.5515,     0.6870,     8.8863, 
[  5200,  0.0002178]     0.2889,     0.6021,     0.7205,     7.2445, 
[  5300,  0.0002218]     0.2966,     0.5939,     0.7080,     7.7067, 
[  5400,  0.0002258]     0.2893,     0.5960,     0.7086,     8.1572, 
[  5500,  0.0002298]     0.3094,     0.6058,     0.7240,     7.7460, 
[  5600,  0.0002338]     0.2749,     0.5754,     0.6904,     8.6940, 
[  5700,  0.0002378]     0.2900,     0.6021,     0.7193,     7.5434, 
[  5800,  0.0002418]     0.2695,     0.5706,     0.6934,     8.3774, 
