nohup: ignoring input
Parameter Count: 5257536
Training with 22232 image pairs
/home/zexin/anaconda3/envs/raft/lib/python3.7/site-packages/torch/optim/lr_scheduler.py:123: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  "https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate", UserWarning)
[   100,  0.0000140]     0.0429,     0.2290,     0.3744,    15.7164, 
[   200,  0.0000180]     0.0571,     0.2856,     0.4306,    15.6412, 
[   300,  0.0000220]     0.0598,     0.2721,     0.4103,    16.2072, 
[   400,  0.0000259]     0.0336,     0.2028,     0.3634,    14.5351, 
[   500,  0.0000299]     0.0337,     0.2004,     0.3676,    14.5625, 
[   600,  0.0000339]     0.0356,     0.2176,     0.3942,    13.3318, 
[   700,  0.0000379]     0.0514,     0.2797,     0.4548,    12.7837, 
[   800,  0.0000419]     0.0656,     0.3194,     0.4938,    11.9690, 
[   900,  0.0000459]     0.0803,     0.3557,     0.5197,    12.1684, 
[  1000,  0.0000499]     0.1268,     0.4375,     0.5851,    10.5937, 
[  1100,  0.0000539]     0.1324,     0.4453,     0.5948,    10.6894, 
[  1200,  0.0000579]     0.1821,     0.5118,     0.6436,     9.8111, 
[  1300,  0.0000619]     0.2210,     0.5473,     0.6724,     8.9219, 
[  1400,  0.0000659]     0.2528,     0.5900,     0.7095,     8.0906, 
[  1500,  0.0000699]     0.2946,     0.6221,     0.7297,     8.3204, 
[  1600,  0.0000739]     0.3300,     0.6595,     0.7620,     7.0961, 
[  1700,  0.0000779]     0.3455,     0.6692,     0.7657,     7.4498, 
[  1800,  0.0000819]     0.3975,     0.6978,     0.7872,     6.9968, 
[  1900,  0.0000859]     0.4238,     0.7110,     0.7941,     6.4497, 
[  2000,  0.0000899]     0.4313,     0.7207,     0.8002,     6.7761, 
[  2100,  0.0000939]     0.4540,     0.7283,     0.8033,     7.2909, 
[  2200,  0.0000979]     0.4702,     0.7326,     0.8032,     7.0781, 
[  2300,  0.0001019]     0.4819,     0.7529,     0.8246,     6.1810, 
[  2400,  0.0001059]     0.5053,     0.7533,     0.8186,     7.2090, 
[  2500,  0.0001099]     0.5079,     0.7543,     0.8202,     6.4006, 
[  2600,  0.0001139]     0.5466,     0.7794,     0.8413,     5.5180, 
[  2700,  0.0001179]     0.5588,     0.7805,     0.8398,     5.9487, 
[  2800,  0.0001219]     0.5619,     0.7879,     0.8469,     5.2902, 
[  2900,  0.0001259]     0.5815,     0.7942,     0.8503,     5.2940, 
[  3000,  0.0001299]     0.5933,     0.8084,     0.8624,     4.7461, 
[  3100,  0.0001339]     0.5862,     0.7949,     0.8505,     5.4580, 
[  3200,  0.0001379]     0.5816,     0.7910,     0.8442,     6.2276, 
[  3300,  0.0001419]     0.5848,     0.7989,     0.8528,     5.3227, 
[  3400,  0.0001459]     0.6046,     0.8071,     0.8588,     5.2250, 
[  3500,  0.0001499]     0.5925,     0.7974,     0.8514,     5.7522, 
[  3600,  0.0001539]     0.6078,     0.8110,     0.8617,     5.6419, 
[  3700,  0.0001579]     0.6188,     0.8148,     0.8640,     5.3918, 
[  3800,  0.0001619]     0.6150,     0.8117,     0.8621,     5.2337, 
[  3900,  0.0001659]     0.6209,     0.8170,     0.8677,     5.0358, 
[  4000,  0.0001699]     0.6290,     0.8148,     0.8637,     4.9777, 
[  4100,  0.0001739]     0.6344,     0.8224,     0.8712,     4.6963, 
[  4200,  0.0001778]     0.6411,     0.8339,     0.8805,     4.3299, 
[  4300,  0.0001818]     0.6362,     0.8237,     0.8694,     5.1961, 
[  4400,  0.0001858]     0.6463,     0.8287,     0.8743,     4.8509, 
[  4500,  0.0001898]     0.6393,     0.8236,     0.8698,     5.1634, 
[  4600,  0.0001938]     0.6542,     0.8333,     0.8773,     4.7154, 
[  4700,  0.0001978]     0.6688,     0.8477,     0.8911,     4.0974, 
[  4800,  0.0002018]     0.6515,     0.8378,     0.8826,     4.6743, 
[  4900,  0.0002058]     0.6583,     0.8397,     0.8834,     4.6500, 
[  5000,  0.0002098]     0.6662,     0.8384,     0.8809,     4.4956, 
Validation Chairs EPE: 2.773035
[  5100,  0.0002138]     0.6606,     0.8395,     0.8842,     4.1813, 
[  5200,  0.0002178]     0.6610,     0.8368,     0.8794,     4.5249, 
[  5300,  0.0002218]     0.6467,     0.8292,     0.8735,     4.8949, 
[  5400,  0.0002258]     0.6842,     0.8506,     0.8902,     4.3593, 
[  5500,  0.0002298]     0.6776,     0.8513,     0.8933,     4.2040, 
[  5600,  0.0002338]     0.6830,     0.8502,     0.8880,     4.2235, 
[  5700,  0.0002378]     0.6824,     0.8474,     0.8877,     4.3129, 
[  5800,  0.0002418]     0.6813,     0.8491,     0.8880,     4.4707, 
[  5900,  0.0002458]     0.6806,     0.8560,     0.8979,     3.7221, 
[  6000,  0.0002498]     0.6843,     0.8516,     0.8903,     4.6155, 
[  6100,  0.0002498]     0.6920,     0.8570,     0.8954,     4.2818, 
[  6200,  0.0002496]     0.6916,     0.8538,     0.8921,     4.3648, 
[  6300,  0.0002494]     0.6786,     0.8493,     0.8897,     4.5723, 
[  6400,  0.0002491]     0.6830,     0.8502,     0.8897,     4.4026, 
[  6500,  0.0002489]     0.6841,     0.8571,     0.8962,     4.1681, 
[  6600,  0.0002487]     0.6950,     0.8597,     0.8978,     3.9535, 
[  6700,  0.0002485]     0.6935,     0.8595,     0.8967,     4.0043, 
[  6800,  0.0002483]     0.7105,     0.8677,     0.9034,     3.5822, 
